averagespeedbin,li,20%,30%,40%,50%,60%,70%,80%,ui
"[0,10]",10.32963427,11.5587253,12.20089341,12.65309326,13.07789416,13.47037302,13.84687511,14.18410957,14.85294491
"(10,20]",15.66464992,16.51887614,17.19970561,17.76530795,18.30222251,18.8324137,19.3810112,20.03405589,20.858396
"(20,30]",20.39696367,21.23061845,21.80731847,22.32486989,22.81782034,23.28247543,23.76703368,24.3339571,25.09998957
"(30,40]",24.17477343,24.79727816,25.23324259,25.6240809,25.98811086,26.34545557,26.71313528,27.14970289,27.77342939
"(40,50]",26.17526897,26.64504199,26.99576406,27.32678562,27.66284174,27.9945594,28.29769871,28.69985761,29.2162393
"(50,60]",27.34557086,27.94941874,28.32430221,28.638901,28.91634772,29.14582862,29.37924465,29.79363439,30.30238438
"(60,70]",28.41993974,28.77346516,29.14754563,29.37307518,29.57739814,29.7830525,29.95058632,30.16144972,30.64383807
"(70,80]",28.48276942,28.69901126,28.89936926,29.13494842,29.26589211,29.44489628,29.59472408,30.02784512,30.32847772
